orderDate,orderNumber,quantityOrdered,priceEach,productName,productLine,buyPrice,city,country,Sales Value,Cost of Sales,Net Profit,Total_Revenue
14-06-2004,10257,46,81.81,1936 Chrysler Airflow,Vintage Cars,57.46,San Jose,USA,3763,2643.16,1120.1,3763.26
15-06-2004,10258,32,177.87,1952 Alpine Renault 1300,Classic Cars,98.58,Minato-ku,Japan,5692,3154.56,2537.28,5691.84
15-06-2004,10258,41,133.94,1958 Setra Bus,Trucks and Buses,77.9,Minato-ku,Japan,5492,3193.9,2297.64,5491.54
15-06-2004,10258,41,113.17,1940 Ford Pickup Truck,Trucks and Buses,58.33,Minato-ku,Japan,4640,2391.53,2248.44,4639.97
15-06-2004,10258,21,49.81,1939 Cadillac Limousine,Vintage Cars,23.14,Minato-ku,Japan,1046,485.94,560.07,1046.01
15-06-2004,10258,20,62.7,1996 Peterbilt 379 Stake Bed with Outrigger,Trucks and Buses,33.61,Minato-ku,Japan,1254,672.2,581.8,1254
15-06-2004,10258,45,86.99,1982 Camaro Z28,Classic Cars,46.53,Minato-ku,Japan,3915,2093.85,1820.7,3914.55
15-06-2004,10259,26,121.15,1962 LanciaA Delta 16V,Classic Cars,103.42,Singapore,Singapore,3150,2688.92,460.98,3149.9
15-06-2004,10259,46,117.32,1957 Chevy Pickup,Trucks and Buses,55.7,Singapore,Singapore,5397,2562.2,2834.52,5396.72
15-06-2004,10259,30,134.26,1998 Chrysler Plymouth Prowler,Classic Cars,101.51,Singapore,Singapore,4028,3045.3,982.5,4027.8
15-06-2004,10259,34,120.28,1964 Mercedes Tour Bus,Trucks and Buses,74.86,Singapore,Singapore,4090,2545.24,1544.28,4089.52
15-06-2004,10259,30,59.55,1926 Ford Fire Engine,Trucks and Buses,24.92,Singapore,Singapore,1786,747.6,1038.9,1786.5
15-06-2004,10259,27,152.41,1992 Ferrari 360 Spider red,Classic Cars,77.9,Singapore,Singapore,4115,2103.3,2011.77,4115.07
15-06-2004,10259,41,107.76,1940s Ford truck,Trucks and Buses,84.76,Singapore,Singapore,4418,3475.16,943,4418.16
15-06-2004,10259,28,46.82,1970 Dodge Coronet,Classic Cars,32.37,Singapore,Singapore,1311,906.36,404.6,1310.96
15-06-2004,10259,47,121.4,1962 Volkswagen Microbus,Trucks and Buses,61.34,Singapore,Singapore,5706,2882.98,2822.82,5705.8
15-06-2004,10259,31,31.47,1958 Chevy Corvette Limited Edition,Classic Cars,15.91,Singapore,Singapore,976,493.21,482.36,975.57
15-06-2004,10259,45,95.35,1980’s GM Manhattan Express,Trucks and Buses,53.93,Singapore,Singapore,4291,2426.85,1863.9,4290.75
15-06-2004,10259,40,45.99,1954 Greyhound Scenicruiser,Trucks and Buses,25.98,Singapore,Singapore,1840,1039.2,800.4,1839.6
15-06-2004,10259,29,105.33,Diamond T620 Semi-Skirted Tanker,Trucks and Buses,68.29,Singapore,Singapore,3055,1980.41,1074.16,3054.57
16-06-2004,10260,46,180.79,2001 Ferrari Enzo,Classic Cars,95.59,Auckland,New Zealand,8316,4397.14,3919.2,8316.34
16-06-2004,10260,30,140.5,1969 Corvair Monza,Classic Cars,89.14,Auckland,New Zealand,4215,2674.2,1540.8,4215
16-06-2004,10260,44,169.56,1969 Ford Falcon,Classic Cars,83.05,Auckland,New Zealand,7461,3654.2,3806.44,7460.64
16-06-2004,10260,32,121.57,1903 Ford Model A,Vintage Cars,68.3,Auckland,New Zealand,3890,2185.6,1704.64,3890.24
16-06-2004,10260,29,92.77,Collectable Wooden Train,Trains,67.56,Auckland,New Zealand,2690,1959.24,731.09,2690.33
16-06-2004,10260,23,137.88,1970 Triumph Spitfire,Classic Cars,91.92,Auckland,New Zealand,3171,2114.16,1057.08,3171.24
16-06-2004,10260,23,117.1,1992 Porsche Cayenne Turbo Silver,Classic Cars,69.78,Auckland,New Zealand,2693,1604.94,1088.36,2693.3
16-06-2004,10260,27,55.3,1950's Chicago Surface Lines Streetcar,Trains,26.72,Auckland,New Zealand,1493,721.44,771.66,1493.1
16-06-2004,10260,21,56.24,1962 City of Detroit Streetcar,Trains,37.49,Auckland,New Zealand,1181,787.29,393.75,1181.04
16-06-2004,10260,33,80.55,The Mayflower,Ships,43.3,Auckland,New Zealand,2658,1428.9,1229.25,2658.15
17-06-2004,10261,27,116.96,1972 Alfa Romeo GTA,Classic Cars,85.68,Montréal,Canada,3158,2313.36,844.56,3157.92
17-06-2004,10261,20,80.75,1904 Buick Runabout,Vintage Cars,52.66,Montréal,Canada,1615,1053.2,561.8,1615
17-06-2004,10261,36,105.69,18th century schooner,Ships,82.34,Montréal,Canada,3805,2964.24,840.6,3804.84
17-06-2004,10261,22,79.66,1912 Ford Model T Delivery Wagon,Vintage Cars,46.91,Montréal,Canada,1753,1032.02,720.5,1752.52
17-06-2004,10261,34,64,The Schooner Bluenose,Ships,34,Montréal,Canada,2176,1156,1020,2176
17-06-2004,10261,44,58.55,The USS Constitution Ship,Ships,33.97,Montréal,Canada,2576,1494.68,1081.52,2576.2
17-06-2004,10261,25,89.15,The Titanic,Ships,51.09,Montréal,Canada,2229,1277.25,951.5,2228.75
17-06-2004,10261,50,88.39,The Queen Mary,Ships,53.63,Montréal,Canada,4420,2681.5,1738,4419.5
17-06-2004,10261,29,43.68,Pont Yacht,Ships,33.3,Montréal,Canada,1267,965.7,301.02,1266.72
24-06-2004,10262,49,157.69,1980s Black Hawk Helicopter,Planes,77.27,Madrid,Spain,7727,3786.23,3940.58,7726.81
24-06-2004,10262,32,81.72,1999 Yamaha Speed Boat,Ships,51.61,Madrid,Spain,2615,1651.52,963.52,2615.04
24-06-2004,10262,34,85.75,1941 Chevrolet Special Deluxe Cabriolet,Vintage Cars,64.58,Madrid,Spain,2916,2195.72,719.78,2915.5
24-06-2004,10262,34,98.48,1928 British Royal Navy Airplane,Planes,66.74,Madrid,Spain,3348,2269.16,1079.16,3348.32
24-06-2004,10262,24,63.71,1900s Vintage Bi-Plane,Planes,34.25,Madrid,Spain,1529,822,707.04,1529.04
24-06-2004,10262,46,65.75,1937 Horch 930V Limousine,Vintage Cars,26.3,Madrid,Spain,3024,1209.8,1814.7,3024.5
24-06-2004,10262,49,82.18,1940 Ford Delivery Sedan,Vintage Cars,48.64,Madrid,Spain,4027,2383.36,1643.46,4026.82
24-06-2004,10262,48,58.69,Corsair F4U ( Bird Cage),Planes,29.34,Madrid,Spain,2817,1408.32,1408.8,2817.12
24-06-2004,10262,40,63.97,1928 Ford Phaeton Deluxe,Vintage Cars,33.02,Madrid,Spain,2559,1320.8,1238,2558.8
24-06-2004,10262,49,35.78,1930 Buick Marquette Phaeton,Vintage Cars,27.06,Madrid,Spain,1753,1325.94,427.28,1753.22
24-06-2004,10262,40,87.69,American Airlines: B767-300,Planes,51.15,Madrid,Spain,3508,2046,1461.6,3507.6
24-06-2004,10262,44,83.28,HMS Bounty,Ships,39.83,Madrid,Spain,3664,1752.52,1911.8,3664.32
24-06-2004,10262,33,81.77,America West Airlines B757-200,Planes,68.8,Madrid,Spain,2698,2270.4,428.01,2698.41
24-06-2004,10262,27,64.8,F/A 18 Hornet 1/72,Planes,54.4,Madrid,Spain,1750,1468.8,280.8,1749.6
24-06-2004,10262,35,64.41,American Airlines: MD-11S,Planes,36.27,Madrid,Spain,2254,1269.45,984.9,2254.35
24-06-2004,10262,21,41.71,Boeing X-32A JSF,Planes,32.77,Madrid,Spain,876,688.17,187.74,875.91
28-06-2004,10263,34,89,1969 Harley Davidson Ultimate Chopper,Motorcycles,48.81,Bridgewater,USA,3026,1659.54,1366.46,3026
28-06-2004,10263,40,107.05,1996 Moto Guzzi 1100i,Motorcycles,68.99,Bridgewater,USA,4282,2759.6,1522.4,4282
28-06-2004,10263,41,193.66,2003 Harley-Davidson Eagle Drag Bike,Motorcycles,91.02,Bridgewater,USA,7940,3731.82,4208.24,7940.06
28-06-2004,10263,48,123.51,2002 Suzuki XREO,Motorcycles,66.27,Bridgewater,USA,5928,3180.96,2747.52,5928.48
28-06-2004,10263,33,67.58,P-51-D Mustang,Planes,49,Bridgewater,USA,2230,1617,613.14,2230.14
28-06-2004,10263,34,50.27,1936 Harley Davidson El Knucklehead,Motorcycles,24.23,Bridgewater,USA,1709,823.82,885.36,1709.18
28-06-2004,10263,42,109.32,1997 BMW R 1100 S,Motorcycles,60.86,Bridgewater,USA,4591,2556.12,2035.32,4591.44
28-06-2004,10263,37,67.03,1960 BSA Gold Star DBD34,Motorcycles,37.32,Bridgewater,USA,2480,1380.84,1099.27,2480.11
28-06-2004,10263,24,59.41,1900s Vintage Tri-Plane,Planes,36.23,Bridgewater,USA,1426,869.52,556.32,1425.84
28-06-2004,10263,31,93.9,1997 BMW F650 ST,Motorcycles,66.92,Bridgewater,USA,2911,2074.52,836.38,2910.9
28-06-2004,10263,47,117.46,ATA: B757-300,Planes,59.33,Bridgewater,USA,5521,2788.51,2732.11,5520.62
30-06-2004,10264,48,58.44,1957 Vespa GS150,Motorcycles,32.95,Boston,USA,2805,1581.6,1223.52,2805.12
30-06-2004,10264,20,124.99,1957 Corvette Convertible,Classic Cars,69.93,Boston,USA,2500,1398.6,1101.2,2499.8
30-06-2004,10264,37,61.64,1982 Ducati 900 Monster,Motorcycles,47.1,Boston,USA,2281,1742.7,537.98,2280.68
30-06-2004,10264,47,75.18,1961 Chevrolet Impala,Classic Cars,32.33,Boston,USA,3533,1519.51,2013.95,3533.46
30-06-2004,10264,20,39.02,1982 Ducati 996 R,Motorcycles,24.14,Boston,USA,780,482.8,297.6,780.4
30-06-2004,10264,34,100.01,1974 Ducati 350 Mk3 Desmo,Motorcycles,56.13,Boston,USA,3400,1908.42,1491.92,3400.34
30-06-2004,10264,47,67.53,2002 Yamaha YZR M1,Motorcycles,34.17,Boston,USA,3174,1605.99,1567.92,3173.91
02-07-2004,10265,45,74.78,1969 Dodge Super Bee,Classic Cars,49.05,Glen Waverly,Australia,3365,2207.25,1157.85,3365.1
02-07-2004,10265,49,123.47,1976 Ford Gran Torino,Classic Cars,73.49,Glen Waverly,Australia,6050,3601.01,2449.02,6050.03
06-07-2004,10266,44,188.73,1968 Ford Mustang,Classic Cars,95.34,Reggio Emilia,Italy,8304,4194.96,4109.16,8304.12
06-07-2004,10266,22,110.39,1968 Dodge Charger,Classic Cars,75.16,Reggio Emilia,Italy,2429,1653.52,775.06,2428.58
06-07-2004,10266,35,67.83,1970 Plymouth Hemi Cuda,Classic Cars,31.92,Reggio Emilia,Italy,2374,1117.2,1256.85,2374.05
06-07-2004,10266,40,112.86,1969 Dodge Charger,Classic Cars,58.73,Reggio Emilia,Italy,4514,2349.2,2165.2,4514.4
06-07-2004,10266,21,131.63,1993 Mazda RX-7,Classic Cars,83.51,Reggio Emilia,Italy,2764,1753.71,1010.52,2764.23
06-07-2004,10266,36,99.55,1965 Aston Martin DB5,Classic Cars,65.96,Reggio Emilia,Italy,3584,2374.56,1209.24,3583.8
06-07-2004,10266,33,77,1948 Porsche 356-A Roadster,Classic Cars,53.9,Reggio Emilia,Italy,2541,1778.7,762.3,2541
06-07-2004,10266,49,139.41,1995 Honda Civic,Classic Cars,93.89,Reggio Emilia,Italy,6831,4600.61,2230.48,6831.09
06-07-2004,10266,20,113.52,1999 Indy 500 Monte Carlo SS,Classic Cars,56.76,Reggio Emilia,Italy,2270,1135.2,1135.2,2270.4
06-07-2004,10266,29,137.17,1992 Ferrari 360 Spider red,Classic Cars,77.9,Reggio Emilia,Italy,3978,2259.1,1718.83,3977.93
06-07-2004,10266,33,127.15,1948 Porsche Type 356 Roadster,Classic Cars,62.16,Reggio Emilia,Italy,4196,2051.28,2144.67,4195.95
06-07-2004,10266,28,40.25,1966 Shelby Cobra 427 S/C,Classic Cars,29.18,Reggio Emilia,Italy,1127,817.04,309.96,1127
06-07-2004,10266,34,35.12,1982 Lamborghini Diablo,Classic Cars,16.24,Reggio Emilia,Italy,1194,552.16,641.92,1194.08
06-07-2004,10266,47,56.33,1971 Alpine Renault 1600s,Classic Cars,38.58,Reggio Emilia,Italy,2648,1813.26,834.25,2647.51
06-07-2004,10266,24,119.37,1956 Porsche 356A Coupe,Classic Cars,98.3,Reggio Emilia,Italy,2865,2359.2,505.68,2864.88
07-07-2004,10267,36,71.27,1957 Ford Thunderbird,Classic Cars,34.21,NYC,USA,2566,1231.56,1334.16,2565.72
07-07-2004,10267,40,72.02,1970 Chevy Chevelle SS 454,Classic Cars,49.24,NYC,USA,2881,1969.6,911.2,2880.8
07-07-2004,10267,38,76.33,1949 Jaguar XK 120,Classic Cars,47.25,NYC,USA,2901,1795.5,1105.04,2900.54
07-07-2004,10267,43,93.95,1952 Citroen-15CV,Classic Cars,72.82,NYC,USA,4040,3131.26,908.59,4039.85
07-07-2004,10267,44,83.9,1969 Chevrolet Camaro Z28,Classic Cars,50.51,NYC,USA,3692,2222.44,1469.16,3691.6
07-07-2004,10267,43,98.51,2002 Chevy Corvette,Classic Cars,62.11,NYC,USA,4236,2670.73,1565.2,4235.93
12-07-2004,10268,49,93.49,1937 Lincoln Berline,Vintage Cars,60.62,Wellington,New Zealand,4581,2970.38,1610.63,4581.01
12-07-2004,10268,26,45.82,1936 Mercedes-Benz 500K Special Roadster,Vintage Cars,24.26,Wellington,New Zealand,1191,630.76,560.56,1191.32
12-07-2004,10268,34,164.9,1917 Grand Touring Sedan,Vintage Cars,86.7,Wellington,New Zealand,5607,2947.8,2658.8,5606.6
12-07-2004,10268,31,60.54,1911 Ford Town Car,Vintage Cars,33.3,Wellington,New Zealand,1877,1032.3,844.44,1876.74
12-07-2004,10268,50,124.59,1932 Model A Ford J-Coupe,Vintage Cars,58.48,Wellington,New Zealand,6230,2924,3305.5,6229.5
12-07-2004,10268,35,148.5,1928 Mercedes-Benz SSK,Vintage Cars,72.56,Wellington,New Zealand,5198,2539.6,2657.9,5197.5
12-07-2004,10268,39,96.23,1917 Maxwell Touring Car,Vintage Cars,57.54,Wellington,New Zealand,3753,2244.06,1508.91,3752.97
12-07-2004,10268,35,84.67,1932 Alfa Romeo 8C2300 Spider Sport,Vintage Cars,43.26,Wellington,New Zealand,2963,1514.1,1449.35,2963.45
12-07-2004,10268,33,31.86,1939 Chevrolet Deluxe Coupe,Vintage Cars,22.57,Wellington,New Zealand,1051,744.81,306.57,1051.38
12-07-2004,10268,40,36.29,1938 Cadillac V-16 Presidential Limousine,Vintage Cars,20.61,Wellington,New Zealand,1452,824.4,627.2,1451.6
12-07-2004,10268,30,37.75,1936 Mercedes Benz 500k Roadster,Vintage Cars,21.75,Wellington,New Zealand,1132,652.5,480,1132.5
16-07-2004,10269,32,57.46,1934 Ford V8 Coupe,Vintage Cars,34.35,Salzburg,Austria,1839,1099.2,739.52,1838.72
16-07-2004,10269,48,95.44,1936 Chrysler Airflow,Vintage Cars,57.46,Salzburg,Austria,4581,2758.08,1823.04,4581.12
19-07-2004,10270,21,171.44,1952 Alpine Renault 1300,Classic Cars,98.58,Chatswood,Australia,3600,2070.18,1530.06,3600.24
19-07-2004,10270,32,124.1,1962 LanciaA Delta 16V,Classic Cars,103.42,Chatswood,Australia,3971,3309.44,661.76,3971.2
19-07-2004,10270,28,135.3,1958 Setra Bus,Trucks and Buses,77.9,Chatswood,Australia,3788,2181.2,1607.2,3788.4
19-07-2004,10270,43,94.5,1940 Ford Pickup Truck,Trucks and Buses,58.33,Chatswood,Australia,4064,2508.19,1555.31,4063.5
19-07-2004,10270,31,81.05,1913 Ford Model T Speedster,Vintage Cars,60.78,Chatswood,Australia,2513,1884.18,628.37,2512.55
19-07-2004,10270,38,85.87,18th Century Vintage Horse Carriage,Vintage Cars,60.74,Chatswood,Australia,3263,2308.12,954.94,3263.06
19-07-2004,10270,38,107.76,1940s Ford truck,Trucks and Buses,84.76,Chatswood,Australia,4095,3220.88,874,4094.88
19-07-2004,10270,44,40.25,1939 Cadillac Limousine,Vintage Cars,23.14,Chatswood,Australia,1771,1018.16,752.84,1771
19-07-2004,10270,32,93.42,1980’s GM Manhattan Express,Trucks and Buses,53.93,Chatswood,Australia,2989,1725.76,1263.68,2989.44
19-07-2004,10270,21,52.36,1996 Peterbilt 379 Stake Bed with Outrigger,Trucks and Buses,33.61,Chatswood,Australia,1100,705.81,393.75,1099.56
19-07-2004,10270,46,101.15,1982 Camaro Z28,Classic Cars,46.53,Chatswood,Australia,4653,2140.38,2512.52,4652.9
20-07-2004,10271,31,99.54,1957 Chevy Pickup,Trucks and Buses,55.7,San Rafael,USA,3086,1726.7,1359.04,3085.74
20-07-2004,10271,50,147.36,1998 Chrysler Plymouth Prowler,Classic Cars,101.51,San Rafael,USA,7368,5075.5,2292.5,7368
20-07-2004,10271,50,121.5,1964 Mercedes Tour Bus,Trucks and Buses,74.86,San Rafael,USA,6075,3743,2332,6075
20-07-2004,10271,25,59.55,1926 Ford Fire Engine,Trucks and Buses,24.92,San Rafael,USA,1489,623,865.75,1488.75
20-07-2004,10271,20,169.34,1992 Ferrari 360 Spider red,Classic Cars,77.9,San Rafael,USA,3387,1558,1828.8,3386.8
20-07-2004,10271,45,49.71,1970 Dodge Coronet,Classic Cars,32.37,San Rafael,USA,2237,1456.65,780.3,2236.95
20-07-2004,10271,43,122.68,1962 Volkswagen Microbus,Trucks and Buses,61.34,San Rafael,USA,5275,2637.62,2637.62,5275.24
20-07-2004,10271,38,28.64,1958 Chevy Corvette Limited Edition,Classic Cars,15.91,San Rafael,USA,1088,604.58,483.74,1088.32
20-07-2004,10271,22,110,1992 Porsche Cayenne Turbo Silver,Classic Cars,69.78,San Rafael,USA,2420,1535.16,884.84,2420
20-07-2004,10271,35,51.95,1954 Greyhound Scenicruiser,Trucks and Buses,25.98,San Rafael,USA,1818,909.3,908.95,1818.25
20-07-2004,10271,34,93.76,Diamond T620 Semi-Skirted Tanker,Trucks and Buses,68.29,San Rafael,USA,3188,2321.86,865.98,3187.84
20-07-2004,10272,35,187.02,2001 Ferrari Enzo,Classic Cars,95.59,Allentown,USA,6546,3345.65,3200.05,6545.7
20-07-2004,10272,27,123.89,1969 Corvair Monza,Classic Cars,89.14,Allentown,USA,3345,2406.78,938.25,3345.03
20-07-2004,10272,39,148.8,1969 Ford Falcon,Classic Cars,83.05,Allentown,USA,5803,3238.95,2564.25,5803.2
20-07-2004,10272,25,126.39,1970 Triumph Spitfire,Classic Cars,91.92,Allentown,USA,3160,2298,861.75,3159.75
20-07-2004,10272,45,56.55,1950's Chicago Surface Lines Streetcar,Trains,26.72,Allentown,USA,2545,1202.4,1342.35,2544.75
20-07-2004,10272,43,53.89,1962 City of Detroit Streetcar,Trains,37.49,Allentown,USA,2317,1612.07,705.2,2317.27
21-07-2004,10273,30,136,1972 Alfa Romeo GTA,Classic Cars,85.68,Bruxelles,Belgium,4080,2570.4,1509.6,4080
21-07-2004,10273,34,84.3,1999 Yamaha Speed Boat,Ships,51.61,Bruxelles,Belgium,2866,1754.74,1111.46,2866.2
21-07-2004,10273,40,117.47,1903 Ford Model A,Vintage Cars,68.3,Bruxelles,Belgium,4699,2732,1966.8,4698.8
21-07-2004,10273,47,87.73,Collectable Wooden Train,Trains,67.56,Bruxelles,Belgium,4123,3175.32,947.99,4123.31
21-07-2004,10273,50,105.87,1941 Chevrolet Special Deluxe Cabriolet,Vintage Cars,64.58,Bruxelles,Belgium,5294,3229,2064.5,5293.5
21-07-2004,10273,33,72.85,1904 Buick Runabout,Vintage Cars,52.66,Bruxelles,Belgium,2404,1737.78,666.27,2404.05
21-07-2004,10273,22,103.23,18th century schooner,Ships,82.34,Bruxelles,Belgium,2271,1811.48,459.58,2271.06
21-07-2004,10273,27,84.08,1912 Ford Model T Delivery Wagon,Vintage Cars,46.91,Bruxelles,Belgium,2270,1266.57,1003.59,2270.16
21-07-2004,10273,48,83.86,1940 Ford Delivery Sedan,Vintage Cars,48.64,Bruxelles,Belgium,4025,2334.72,1690.56,4025.28
21-07-2004,10273,21,66,The Schooner Bluenose,Ships,34,Bruxelles,Belgium,1386,714,672,1386
21-07-2004,10273,21,77.95,The Mayflower,Ships,43.3,Bruxelles,Belgium,1637,909.3,727.65,1636.95
21-07-2004,10273,42,57.82,The USS Constitution Ship,Ships,33.97,Bruxelles,Belgium,2428,1426.74,1001.7,2428.44
21-07-2004,10273,40,91.15,The Titanic,Ships,51.09,Bruxelles,Belgium,3646,2043.6,1602.4,3646
21-07-2004,10273,26,89.38,The Queen Mary,Ships,53.63,Bruxelles,Belgium,2324,1394.38,929.5,2323.88
21-07-2004,10273,37,51.32,Pont Yacht,Ships,33.3,Bruxelles,Belgium,1899,1232.1,666.74,1898.84
21-07-2004,10274,41,129.31,1980s Black Hawk Helicopter,Planes,77.27,Brickhaven,USA,5302,3168.07,2133.64,5301.71
21-07-2004,10274,40,56.86,1900s Vintage Bi-Plane,Planes,34.25,Brickhaven,USA,2274,1370,904.4,2274.4
21-07-2004,10274,24,65.09,1937 Horch 930V Limousine,Vintage Cars,26.3,Brickhaven,USA,1562,631.2,930.96,1562.16
21-07-2004,10274,24,75.13,HMS Bounty,Ships,39.83,Brickhaven,USA,1803,955.92,847.2,1803.12
21-07-2004,10274,32,49.66,Boeing X-32A JSF,Planes,32.77,Brickhaven,USA,1589,1048.64,540.48,1589.12
23-07-2004,10275,45,81.35,1969 Harley Davidson Ultimate Chopper,Motorcycles,48.81,Nantes,France,3661,2196.45,1464.3,3660.75
23-07-2004,10275,22,115.37,1996 Moto Guzzi 1100i,Motorcycles,68.99,Nantes,France,2538,1517.78,1020.36,2538.14
23-07-2004,10275,36,154.93,2003 Harley-Davidson Eagle Drag Bike,Motorcycles,91.02,Nantes,France,5577,3276.72,2300.76,5577.48
23-07-2004,10275,35,70.12,P-51-D Mustang,Planes,49,Nantes,France,2454,1715,739.2,2454.2
23-07-2004,10275,37,52.09,1936 Harley Davidson El Knucklehead,Motorcycles,24.23,Nantes,France,1927,896.51,1030.82,1927.33
23-07-2004,10275,21,105.94,1997 BMW R 1100 S,Motorcycles,60.86,Nantes,France,2225,1278.06,946.68,2224.74
23-07-2004,10275,25,97.38,1928 British Royal Navy Airplane,Planes,66.74,Nantes,France,2434,1668.5,766,2434.5
23-07-2004,10275,30,61.7,1960 BSA Gold Star DBD34,Motorcycles,37.32,Nantes,France,1851,1119.6,731.4,1851
23-07-2004,10275,41,58,Corsair F4U ( Bird Cage),Planes,29.34,Nantes,France,2378,1202.94,1175.06,2378
23-07-2004,10275,27,67.38,1900s Vintage Tri-Plane,Planes,36.23,Nantes,France,1819,978.21,841.05,1819.26
23-07-2004,10275,23,89.9,1997 BMW F650 ST,Motorcycles,66.92,Nantes,France,2068,1539.16,528.54,2067.7
23-07-2004,10275,28,58.47,1928 Ford Phaeton Deluxe,Vintage Cars,33.02,Nantes,France,1637,924.56,712.6,1637.16
23-07-2004,10275,38,40.15,1930 Buick Marquette Phaeton,Vintage Cars,27.06,Nantes,France,1526,1028.28,497.42,1525.7
23-07-2004,10275,32,85.86,American Airlines: B767-300,Planes,51.15,Nantes,France,2748,1636.8,1110.72,2747.52
23-07-2004,10275,39,82.77,America West Airlines B757-200,Planes,68.8,Nantes,France,3228,2683.2,544.83,3228.03
23-07-2004,10275,48,102.04,ATA: B757-300,Planes,59.33,Nantes,France,4898,2847.84,2050.08,4897.92
23-07-2004,10275,43,72,F/A 18 Hornet 1/72,Planes,54.4,Nantes,France,3096,2339.2,756.8,3096
23-07-2004,10275,31,59.96,American Airlines: MD-11S,Planes,36.27,Nantes,France,1859,1124.37,734.39,1858.76
02-08-2004,10276,50,184.84,1968 Ford Mustang,Classic Cars,95.34,Brickhaven,USA,9242,4767,4475,9242
02-08-2004,10276,43,150.62,2002 Suzuki XREO,Motorcycles,66.27,Brickhaven,USA,6477,2849.61,3627.05,6476.66
02-08-2004,10276,47,104.52,1968 Dodge Charger,Classic Cars,75.16,Brickhaven,USA,4912,3532.52,1379.92,4912.44
02-08-2004,10276,38,67.83,1970 Plymouth Hemi Cuda,Classic Cars,31.92,Brickhaven,USA,2578,1212.96,1364.58,2577.54
02-08-2004,10276,38,78,1969 Dodge Super Bee,Classic Cars,49.05,Brickhaven,USA,2964,1863.9,1100.1,2964
02-08-2004,10276,30,139.64,1976 Ford Gran Torino,Classic Cars,73.49,Brickhaven,USA,4189,2204.7,1984.5,4189.2
02-08-2004,10276,33,54.71,1957 Vespa GS150,Motorcycles,32.95,Brickhaven,USA,1805,1087.35,718.08,1805.43
02-08-2004,10276,48,120.53,1957 Corvette Convertible,Classic Cars,69.93,Brickhaven,USA,5785,3356.64,2428.8,5785.44
02-08-2004,10276,46,61.64,1982 Ducati 900 Monster,Motorcycles,47.1,Brickhaven,USA,2835,2166.6,668.84,2835.44
02-08-2004,10276,20,58.17,1971 Alpine Renault 1600s,Classic Cars,38.58,Brickhaven,USA,1163,771.6,391.8,1163.4
02-08-2004,10276,48,67.1,1961 Chevrolet Impala,Classic Cars,32.33,Brickhaven,USA,3221,1551.84,1668.96,3220.8
02-08-2004,10276,27,35.4,1982 Ducati 996 R,Motorcycles,24.14,Brickhaven,USA,956,651.78,304.02,955.8
02-08-2004,10276,38,94.91,1974 Ducati 350 Mk3 Desmo,Motorcycles,56.13,Brickhaven,USA,3607,2132.94,1473.64,3606.58
02-08-2004,10276,21,67.53,2002 Yamaha YZR M1,Motorcycles,34.17,Brickhaven,USA,1418,717.57,700.56,1418.13
04-08-2004,10277,28,93.28,1969 Dodge Charger,Classic Cars,58.73,Singapore,Singapore,2612,1644.44,967.4,2611.84
06-08-2004,10278,34,114.65,1993 Mazda RX-7,Classic Cars,83.51,Las Vegas,USA,3898,2839.34,1058.76,3898.1
06-08-2004,10278,23,107.02,1965 Aston Martin DB5,Classic Cars,65.96,Las Vegas,USA,2461,1517.08,944.38,2461.46
06-08-2004,10278,29,73.15,1948 Porsche 356-A Roadster,Classic Cars,53.9,Las Vegas,USA,2121,1563.1,558.25,2121.35
06-08-2004,10278,29,118.07,1995 Honda Civic,Classic Cars,93.89,Las Vegas,USA,3424,2722.81,701.22,3424.03
06-08-2004,10278,39,117.48,1999 Indy 500 Monte Carlo SS,Classic Cars,56.76,Las Vegas,USA,4582,2213.64,2368.08,4581.72
06-08-2004,10278,42,167.65,1992 Ferrari 360 Spider red,Classic Cars,77.9,Las Vegas,USA,7041,3271.8,3769.5,7041.3
06-08-2004,10278,31,114.44,1948 Porsche Type 356 Roadster,Classic Cars,62.16,Las Vegas,USA,3548,1926.96,1620.68,3547.64
06-08-2004,10278,35,48.8,1966 Shelby Cobra 427 S/C,Classic Cars,29.18,Las Vegas,USA,1708,1021.3,686.7,1708
06-08-2004,10278,31,37.38,1982 Lamborghini Diablo,Classic Cars,16.24,Las Vegas,USA,1159,503.44,655.34,1158.78
06-08-2004,10278,25,136.22,1956 Porsche 356A Coupe,Classic Cars,98.3,Las Vegas,USA,3406,2457.5,948,3405.5
09-08-2004,10279,26,68.42,1957 Ford Thunderbird,Classic Cars,34.21,Madrid,Spain,1779,889.46,889.46,1778.92
09-08-2004,10279,32,68.35,1970 Chevy Chevelle SS 454,Classic Cars,49.24,Madrid,Spain,2187,1575.68,611.52,2187.2
09-08-2004,10279,49,76.33,1949 Jaguar XK 120,Classic Cars,47.25,Madrid,Spain,3740,2315.25,1424.92,3740.17
09-08-2004,10279,48,106.87,1952 Citroen-15CV,Classic Cars,72.82,Madrid,Spain,5130,3495.36,1634.4,5129.76
09-08-2004,10279,33,78.76,1969 Chevrolet Camaro Z28,Classic Cars,50.51,Madrid,Spain,2599,1666.83,932.25,2599.08
09-08-2004,10279,48,95.3,2002 Chevy Corvette,Classic Cars,62.11,Madrid,Spain,4574,2981.28,1593.12,4574.4
17-08-2004,10280,34,205.73,1952 Alpine Renault 1300,Classic Cars,98.58,Torino,Italy,6995,3351.72,3643.1,6994.82
